t,x,y,z
2021/10/17 19:37:16.163,-0.033050537109375,-0.264556884765625,-0.933502197265625
2021/10/17 19:37:16.173,-0.0450286865234375,-0.2702789306640625,-0.929473876953125
2021/10/17 19:37:16.183,-0.05242919921875,-0.27789306640625,-0.935028076171875
2021/10/17 19:37:16.193,-0.052459716796875,-0.2850189208984375,-0.94976806640625
2021/10/17 19:37:16.203,-0.0537261962890625,-0.2878570556640625,-0.963409423828125
2021/10/17 19:37:16.213,-0.0559844970703125,-0.2874298095703125,-0.973052978515625
2021/10/17 19:37:16.223,-0.0506439208984375,-0.285247802734375,-0.9832000732421875
2021/10/17 19:37:16.233,-0.034423828125,-0.2807159423828125,-0.987030029296875
2021/10/17 19:37:16.243,-0.024322509765625,-0.279541015625,-0.980255126953125
2021/10/17 19:37:16.253,-0.0216064453125,-0.27740478515625,-0.973052978515625
2021/10/17 19:37:16.263,-0.024749755859375,-0.2737579345703125,-0.9626312255859375
2021/10/17 19:37:16.273,-0.0353240966796875,-0.2710418701171875,-0.9555816650390625
2021/10/17 19:37:16.283,-0.0447540283203125,-0.26800537109375,-0.9453125
2021/10/17 19:37:16.294,-0.052764892578125,-0.2688140869140625,-0.9471588134765625
2021/10/17 19:37:16.304,-0.0583953857421875,-0.2713165283203125,-0.9577178955078125
2021/10/17 19:37:16.314,-0.05511474609375,-0.2706451416015625,-0.9644317626953125
2021/10/17 19:37:16.324,-0.05303955078125,-0.2717742919921875,-0.969390869140625
2021/10/17 19:37:16.334,-0.0517425537109375,-0.2735748291015625,-0.968505859375
2021/10/17 19:37:16.344,-0.052886962890625,-0.27484130859375,-0.958465576171875
2021/10/17 19:37:16.354,-0.05242919921875,-0.27587890625,-0.94873046875
2021/10/17 19:37:16.364,-0.0461273193359375,-0.2751617431640625,-0.941619873046875
2021/10/17 19:37:16.374,-0.0391387939453125,-0.2741546630859375,-0.9414825439453125
2021/10/17 19:37:16.384,-0.0317230224609375,-0.27484130859375,-0.9440155029296875
2021/10/17 19:37:16.394,-0.02642822265625,-0.2719879150390625,-0.945404052734375
2021/10/17 19:37:16.404,-0.02069091796875,-0.2713470458984375,-0.943603515625
2021/10/17 19:37:16.414,-0.016021728515625,-0.2724151611328125,-0.9403076171875
2021/10/17 19:37:16.424,-0.007537841796875,-0.273040771484375,-0.9330596923828125
2021/10/17 19:37:16.434,0.0051727294921875,-0.2750701904296875,-0.92449951171875
2021/10/17 19:37:16.444,0.0225372314453125,-0.280670166015625,-0.9168853759765625
2021/10/17 19:37:16.454,0.0459136962890625,-0.292449951171875,-0.907012939453125
2021/10/17 19:37:16.464,0.078582763671875,-0.3175201416015625,-0.899322509765625
2021/10/17 19:37:16.474,0.136077880859375,-0.3659820556640625,-0.891448974609375
2021/10/17 19:37:16.485,0.2165985107421875,-0.4302825927734375,-0.88037109375
2021/10/17 19:37:16.495,0.2937164306640625,-0.4803314208984375,-0.9024658203125
2021/10/17 19:37:16.505,0.355010986328125,-0.5201568603515625,-0.9487762451171875
2021/10/17 19:37:16.515,0.41082763671875,-0.5498046875,-1.00640869140625
2021/10/17 19:37:16.525,0.4628143310546875,-0.5798797607421875,-1.1004486083984375
2021/10/17 19:37:16.535,0.5052337646484375,-0.593414306640625,-1.209197998046875
2021/10/17 19:37:16.545,0.5020599365234375,-0.581787109375,-1.2956695556640625
2021/10/17 19:37:16.555,0.4481048583984375,-0.5775299072265625,-1.3654327392578125
2021/10/17 19:37:16.565,0.3264007568359375,-0.58026123046875,-1.4253692626953125
2021/10/17 19:37:16.575,0.167938232421875,-0.592620849609375,-1.465087890625
2021/10/17 19:37:16.585,-0.025360107421875,-0.6062469482421875,-1.4861907958984375
2021/10/17 19:37:16.595,-0.21636962890625,-0.6226348876953125,-1.492767333984375
2021/10/17 19:37:16.605,-0.3662109375,-0.6454620361328125,-1.486114501953125
2021/10/17 19:37:16.615,-0.513885498046875,-0.6366119384765625,-1.46728515625
2021/10/17 19:37:16.625,-0.65484619140625,-0.609710693359375,-1.4379730224609375
2021/10/17 19:37:16.635,-0.7504730224609375,-0.5757598876953125,-1.4141845703125
2021/10/17 19:37:16.645,-0.815765380859375,-0.5111236572265625,-1.4025115966796875
2021/10/17 19:37:16.656,-0.8965301513671875,-0.426910400390625,-1.4063720703125
2021/10/17 19:37:16.665,-0.973724365234375,-0.3257598876953125,-1.3746185302734375
2021/10/17 19:37:16.676,-1.0426177978515625,-0.22021484375,-1.2955780029296875
2021/10/17 19:37:16.686,-1.0928955078125,-0.1295928955078125,-1.17620849609375
2021/10/17 19:37:16.696,-1.1107940673828125,-0.05950927734375,-1.041473388671875
2021/10/17 19:37:16.706,-1.0884246826171875,-0.0113525390625,-0.902587890625
2021/10/17 19:37:16.716,-1.0276947021484375,0.03228759765625,-0.7769317626953125
2021/10/17 19:37:16.726,-0.9320831298828125,0.0762481689453125,-0.674774169921875
2021/10/17 19:37:16.736,-0.8143768310546875,0.1214752197265625,-0.59869384765625
2021/10/17 19:37:16.746,-0.6726531982421875,0.179779052734375,-0.5327301025390625
2021/10/17 19:37:16.756,-0.506103515625,0.2287139892578125,-0.4861907958984375
2021/10/17 19:37:16.766,-0.329376220703125,0.2480010986328125,-0.453338623046875
2021/10/17 19:37:16.776,-0.17620849609375,0.2661590576171875,-0.4217376708984375
2021/10/17 19:37:16.786,-0.046295166015625,0.2790985107421875,-0.3801422119140625
2021/10/17 19:37:16.796,0.0593719482421875,0.2803497314453125,-0.3489227294921875
2021/10/17 19:37:16.806,0.1627044677734375,0.292083740234375,-0.336761474609375
2021/10/17 19:37:16.816,0.2820281982421875,0.296234130859375,-0.3306121826171875
2021/10/17 19:37:16.826,0.4040985107421875,0.2775726318359375,-0.3397979736328125
2021/10/17 19:37:16.836,0.5055999755859375,0.2632904052734375,-0.37939453125
2021/10/17 19:37:16.847,0.5667877197265625,0.2565765380859375,-0.438812255859375
2021/10/17 19:37:16.857,0.5831451416015625,0.2486572265625,-0.5323333740234375
2021/10/17 19:37:16.867,0.577484130859375,0.2476959228515625,-0.6429595947265625
2021/10/17 19:37:16.877,0.5848388671875,0.217987060546875,-0.7445068359375
2021/10/17 19:37:16.887,0.599700927734375,0.1554107666015625,-0.8240509033203125
2021/10/17 19:37:16.897,0.60955810546875,0.0849609375,-0.8798828125
2021/10/17 19:37:16.907,0.580841064453125,0.0156707763671875,-0.917266845703125
2021/10/17 19:37:16.917,0.5403289794921875,-0.0571441650390625,-0.9571685791015625
2021/10/17 19:37:16.927,0.4917144775390625,-0.121856689453125,-1.0110931396484375
2021/10/17 19:37:16.937,0.435516357421875,-0.186920166015625,-1.07501220703125
2021/10/17 19:37:16.947,0.37109375,-0.2591705322265625,-1.14111328125
2021/10/17 19:37:16.957,0.3017730712890625,-0.334259033203125,-1.18060302734375
2021/10/17 19:37:16.967,0.2412567138671875,-0.41705322265625,-1.1883392333984375
2021/10/17 19:37:16.977,0.1938323974609375,-0.4962158203125,-1.17132568359375
2021/10/17 19:37:16.987,0.1478271484375,-0.5497894287109375,-1.1575775146484375
2021/10/17 19:37:16.997,0.0933837890625,-0.5831298828125,-1.1831512451171875
2021/10/17 19:37:17.007,0.060089111328125,-0.62384033203125,-1.2375335693359375
2021/10/17 19:37:17.017,0.056915283203125,-0.65972900390625,-1.2933197021484375
2021/10/17 19:37:17.027,0.0709075927734375,-0.664337158203125,-1.328582763671875
2021/10/17 19:37:17.038,0.089324951171875,-0.65582275390625,-1.345184326171875
2021/10/17 19:37:17.048,0.097869873046875,-0.639678955078125,-1.3535614013671875
2021/10/17 19:37:17.058,0.0759124755859375,-0.6240234375,-1.35577392578125
2021/10/17 19:37:17.068,0.034088134765625,-0.609466552734375,-1.3564453125
2021/10/17 19:37:17.078,-0.0182037353515625,-0.5879364013671875,-1.3462677001953125
2021/10/17 19:37:17.088,-0.0717315673828125,-0.5593719482421875,-1.3100433349609375
2021/10/17 19:37:17.098,-0.1337890625,-0.5305023193359375,-1.2616119384765625
2021/10/17 19:37:17.108,-0.18792724609375,-0.506927490234375,-1.2099151611328125
2021/10/17 19:37:17.118,-0.2200164794921875,-0.4871826171875,-1.162872314453125
2021/10/17 19:37:17.128,-0.2487945556640625,-0.4626312255859375,-1.1205596923828125
2021/10/17 19:37:17.138,-0.27264404296875,-0.437103271484375,-1.08062744140625
2021/10/17 19:37:17.148,-0.28070068359375,-0.4111785888671875,-1.04034423828125
2021/10/17 19:37:17.158,-0.2760467529296875,-0.3835906982421875,-1.0317230224609375
2021/10/17 19:37:17.168,-0.2721710205078125,-0.3571014404296875,-1.0338287353515625
2021/10/17 19:37:17.179,-0.2717437744140625,-0.33026123046875,-1.0285491943359375
2021/10/17 19:37:17.188,-0.2803802490234375,-0.3137359619140625,-1.0122222900390625
2021/10/17 19:37:17.198,-0.30792236328125,-0.3021240234375,-0.9865875244140625
2021/10/17 19:37:17.208,-0.349700927734375,-0.29449462890625,-0.949859619140625
2021/10/17 19:37:17.218,-0.3738250732421875,-0.296844482421875,-0.915008544921875
2021/10/17 19:37:17.228,-0.3666839599609375,-0.297332763671875,-0.888702392578125
2021/10/17 19:37:17.239,-0.3492431640625,-0.28515625,-0.9059906005859375
2021/10/17 19:37:17.249,-0.301971435546875,-0.276580810546875,-0.946563720703125
2021/10/17 19:37:17.259,-0.237274169921875,-0.27001953125,-0.9503936767578125
2021/10/17 19:37:17.269,-0.1874237060546875,-0.2541961669921875,-0.9526519775390625
2021/10/17 19:37:17.279,-0.1944732666015625,-0.23992919921875,-0.9551849365234375
2021/10/17 19:37:17.289,-0.1728668212890625,-0.2690887451171875,-0.9666290283203125
2021/10/17 19:37:17.299,-0.118255615234375,-0.238189697265625,-0.9629364013671875
2021/10/17 19:37:17.309,-0.05914306640625,-0.2434539794921875,-0.9329376220703125
2021/10/17 19:37:17.319,-0.038787841796875,-0.2310333251953125,-0.94488525390625
2021/10/17 19:37:17.329,-0.0491790771484375,-0.2291107177734375,-0.9316864013671875
2021/10/17 19:37:17.339,-0.063140869140625,-0.231201171875,-0.9327545166015625
2021/10/17 19:37:17.349,-0.0741424560546875,-0.227294921875,-0.939117431640625
2021/10/17 19:37:17.359,-0.0776824951171875,-0.2359771728515625,-0.93914794921875
2021/10/17 19:37:17.369,-0.0663909912109375,-0.23779296875,-0.9476165771484375
2021/10/17 19:37:17.379,-0.051788330078125,-0.2379913330078125,-0.9620819091796875
2021/10/17 19:37:17.389,-0.0347137451171875,-0.2382049560546875,-0.9780426025390625
2021/10/17 19:37:17.399,-0.0199737548828125,-0.23541259765625,-0.9928131103515625
2021/10/17 19:37:17.409,-0.0069122314453125,-0.228057861328125,-1.00360107421875
2021/10/17 19:37:17.420,0.0163421630859375,-0.2236175537109375,-1.0009307861328125
2021/10/17 19:37:17.430,0.027191162109375,-0.221710205078125,-0.996124267578125
2021/10/17 19:37:17.440,0.0113372802734375,-0.2210845947265625,-0.9903717041015625
2021/10/17 19:37:17.450,-0.02398681640625,-0.2239227294921875,-0.988494873046875
2021/10/17 19:37:17.460,-0.0438995361328125,-0.225860595703125,-0.998931884765625
2021/10/17 19:37:17.470,-0.0386810302734375,-0.2273712158203125,-1.0099639892578125
2021/10/17 19:37:17.480,-0.0211181640625,-0.228759765625,-1.0100860595703125
2021/10/17 19:37:17.490,0.0010223388671875,-0.2319793701171875,-0.995452880859375
2021/10/17 19:37:17.500,0.019744873046875,-0.237030029296875,-0.9729156494140625
2021/10/17 19:37:17.510,0.021453857421875,-0.2371978759765625,-0.9537506103515625
2021/10/17 19:37:17.520,0.0086822509765625,-0.2344818115234375,-0.9458770751953125
2021/10/17 19:37:17.530,-0.0035400390625,-0.2390594482421875,-0.9562530517578125
2021/10/17 19:37:17.540,-0.0030975341796875,-0.2396240234375,-0.9674835205078125
2021/10/17 19:37:17.550,0.00732421875,-0.2402496337890625,-0.9715118408203125
2021/10/17 19:37:17.560,0.009979248046875,-0.240020751953125,-0.971099853515625
2021/10/17 19:37:17.570,0.006805419921875,-0.240570068359375,-0.9671478271484375
2021/10/17 19:37:17.580,0.0070953369140625,-0.239898681640625,-0.9702301025390625
2021/10/17 19:37:17.590,0.004791259765625,-0.2349700927734375,-0.975677490234375
2021/10/17 19:37:17.600,0.0008392333984375,-0.2316131591796875,-0.9766845703125
2021/10/17 19:37:17.611,-0.003997802734375,-0.231109619140625,-0.974029541015625
2021/10/17 19:37:17.621,-0.013397216796875,-0.2333221435546875,-0.9690704345703125
2021/10/17 19:37:17.631,-0.01885986328125,-0.238250732421875,-0.966400146484375
2021/10/17 19:37:17.641,-0.023406982421875,-0.2386932373046875,-0.9618072509765625
2021/10/17 19:37:17.651,-0.026702880859375,-0.2363739013671875,-0.96148681640625
2021/10/17 19:37:17.661,-0.0227203369140625,-0.2368316650390625,-0.9639739990234375
2021/10/17 19:37:17.671,-0.017486572265625,-0.2341461181640625,-0.9636077880859375
2021/10/17 19:37:17.681,-0.01092529296875,-0.2333984375,-0.9702301025390625
2021/10/17 19:37:17.691,-0.0050201416015625,-0.2320404052734375,-0.9690704345703125
2021/10/17 19:37:17.701,-0.0108795166015625,-0.2333831787109375,-0.969085693359375
2021/10/17 19:37:17.711,-0.0184478759765625,-0.2375640869140625,-0.975189208984375
2021/10/17 19:37:17.721,-0.0250091552734375,-0.23663330078125,-0.9812164306640625
2021/10/17 19:37:17.731,-0.0273895263671875,-0.241180419921875,-0.9810943603515625
2021/10/17 19:37:17.741,-0.0271759033203125,-0.243072509765625,-0.9739837646484375
