t,x,y,z
2021/10/17 19:38:04.931,0.0090789794921875,-0.431427001953125,-0.907562255859375
2021/10/17 19:38:04.941,0.0076446533203125,-0.433319091796875,-0.930877685546875
2021/10/17 19:38:04.951,0.009918212890625,-0.439422607421875,-0.9442596435546875
2021/10/17 19:38:04.961,0.0099639892578125,-0.44342041015625,-0.94146728515625
2021/10/17 19:38:04.971,0.01116943359375,-0.44866943359375,-0.926544189453125
2021/10/17 19:38:04.981,0.0115814208984375,-0.456146240234375,-0.90924072265625
2021/10/17 19:38:04.991,0.0107269287109375,-0.4588470458984375,-0.8958740234375
2021/10/17 19:38:05.001,0.008209228515625,-0.465423583984375,-0.8913421630859375
2021/10/17 19:38:05.011,0.00286865234375,-0.46710205078125,-0.8822784423828125
2021/10/17 19:38:05.021,-0.0015716552734375,-0.465240478515625,-0.8806915283203125
2021/10/17 19:38:05.031,-0.003509521484375,-0.46453857421875,-0.8914947509765625
2021/10/17 19:38:05.041,-0.0038604736328125,-0.4586639404296875,-0.89788818359375
2021/10/17 19:38:05.051,0.00128173828125,-0.452423095703125,-0.90277099609375
2021/10/17 19:38:05.061,0.006622314453125,-0.44781494140625,-0.9070892333984375
2021/10/17 19:38:05.072,0.003814697265625,-0.445281982421875,-0.9117431640625
2021/10/17 19:38:05.081,-0.0019073486328125,-0.4439239501953125,-0.9138946533203125
2021/10/17 19:38:05.092,-0.004730224609375,-0.4400482177734375,-0.9137725830078125
2021/10/17 19:38:05.102,-0.001983642578125,-0.4422760009765625,-0.9081268310546875
2021/10/17 19:38:05.112,0.0017547607421875,-0.4431304931640625,-0.9052276611328125
2021/10/17 19:38:05.122,0.002288818359375,-0.4401092529296875,-0.901580810546875
2021/10/17 19:38:05.132,0.0014495849609375,-0.4412078857421875,-0.9034271240234375
2021/10/17 19:38:05.142,-0.004486083984375,-0.4432373046875,-0.9070281982421875
2021/10/17 19:38:05.152,-0.0062713623046875,-0.4422607421875,-0.9039459228515625
2021/10/17 19:38:05.162,0.0022430419921875,-0.4431304931640625,-0.89862060546875
2021/10/17 19:38:05.172,0.0062408447265625,-0.4431304931640625,-0.89483642578125
