t,x,y,z
2021/10/17 19:33:21.741,-0.1030120849609375,-0.3097076416015625,-0.9192352294921875
2021/10/17 19:33:21.751,-0.1224517822265625,-0.3119354248046875,-0.91778564453125
2021/10/17 19:33:21.761,-0.1385345458984375,-0.3193817138671875,-0.929046630859375
2021/10/17 19:33:21.771,-0.1339569091796875,-0.3236083984375,-0.9456787109375
2021/10/17 19:33:21.781,-0.1153411865234375,-0.3288116455078125,-0.9640655517578125
2021/10/17 19:33:21.791,-0.1083221435546875,-0.3332672119140625,-0.97772216796875
2021/10/17 19:33:21.801,-0.1112518310546875,-0.3352203369140625,-0.9849853515625
2021/10/17 19:33:21.811,-0.1100311279296875,-0.33636474609375,-0.9841461181640625
2021/10/17 19:33:21.821,-0.103363037109375,-0.3378143310546875,-0.97613525390625
2021/10/17 19:33:21.831,-0.1012420654296875,-0.3366546630859375,-0.9617919921875
2021/10/17 19:33:21.841,-0.1044769287109375,-0.336181640625,-0.9487152099609375
2021/10/17 19:33:21.851,-0.1044158935546875,-0.3309783935546875,-0.94195556640625
2021/10/17 19:33:21.862,-0.107452392578125,-0.3263702392578125,-0.938812255859375
2021/10/17 19:33:21.872,-0.1129608154296875,-0.321929931640625,-0.944854736328125
2021/10/17 19:33:21.882,-0.110565185546875,-0.3178558349609375,-0.949188232421875
2021/10/17 19:33:21.892,-0.1037750244140625,-0.3152618408203125,-0.9539031982421875
2021/10/17 19:33:21.902,-0.0984954833984375,-0.3151397705078125,-0.9524078369140625
2021/10/17 19:33:21.912,-0.1004180908203125,-0.315826416015625,-0.94952392578125
2021/10/17 19:33:21.922,-0.1068115234375,-0.3186492919921875,-0.9475250244140625
2021/10/17 19:33:21.932,-0.1119842529296875,-0.3211669921875,-0.9467926025390625
2021/10/17 19:33:21.942,-0.11688232421875,-0.3239593505859375,-0.9422454833984375
2021/10/17 19:33:21.952,-0.1129150390625,-0.32867431640625,-0.9365081787109375
2021/10/17 19:33:21.962,-0.1096649169921875,-0.3279876708984375,-0.9347076416015625
2021/10/17 19:33:21.972,-0.1123504638671875,-0.327392578125,-0.94061279296875
2021/10/17 19:33:21.982,-0.1146087646484375,-0.3256988525390625,-0.94708251953125
