t,x,y,z
2021/10/17 19:39:19.361,-0.0364990234375,-0.244842529296875,-0.951263427734375
2021/10/17 19:39:19.371,-0.040740966796875,-0.24932861328125,-0.9600982666015625
2021/10/17 19:39:19.381,-0.04168701171875,-0.2510986328125,-0.97247314453125
2021/10/17 19:39:19.391,-0.037567138671875,-0.2545928955078125,-0.97686767578125
2021/10/17 19:39:19.401,-0.0268096923828125,-0.251861572265625,-0.9817047119140625
2021/10/17 19:39:19.411,-0.0223388671875,-0.255523681640625,-0.995269775390625
2021/10/17 19:39:19.421,-0.017242431640625,-0.2574310302734375,-0.9986724853515625
2021/10/17 19:39:19.431,-0.008544921875,-0.2518157958984375,-0.9921875
2021/10/17 19:39:19.441,-0.0104522705078125,-0.254913330078125,-0.9864654541015625
2021/10/17 19:39:19.451,-0.0255584716796875,-0.2550201416015625,-0.9760589599609375
2021/10/17 19:39:19.461,-0.0477294921875,-0.2515869140625,-0.96710205078125
2021/10/17 19:39:19.471,-0.0651702880859375,-0.25341796875,-0.9686126708984375
2021/10/17 19:39:19.481,-0.0661773681640625,-0.2528533935546875,-0.969329833984375
2021/10/17 19:39:19.492,-0.056549072265625,-0.2522735595703125,-0.97235107421875
2021/10/17 19:39:19.502,-0.043853759765625,-0.25225830078125,-0.9704132080078125
2021/10/17 19:39:19.512,-0.0383148193359375,-0.249176025390625,-0.968780517578125
2021/10/17 19:39:19.522,-0.0373077392578125,-0.24993896484375,-0.9584197998046875
2021/10/17 19:39:19.532,-0.0355224609375,-0.251251220703125,-0.95111083984375
2021/10/17 19:39:19.542,-0.03570556640625,-0.250091552734375,-0.949676513671875
2021/10/17 19:39:19.552,-0.0367584228515625,-0.2491455078125,-0.9556427001953125
2021/10/17 19:39:19.562,-0.0379791259765625,-0.24951171875,-0.9606475830078125
2021/10/17 19:39:19.572,-0.03759765625,-0.2556304931640625,-0.9619598388671875
2021/10/17 19:39:19.582,-0.0412750244140625,-0.2574462890625,-0.9529571533203125
2021/10/17 19:39:19.592,-0.036651611328125,-0.2543792724609375,-0.9570159912109375
2021/10/17 19:39:19.602,-0.041168212890625,-0.2578887939453125,-0.9681549072265625
2021/10/17 19:39:19.612,-0.052093505859375,-0.2544708251953125,-0.97747802734375
2021/10/17 19:39:19.622,-0.0502777099609375,-0.2518310546875,-0.972564697265625
2021/10/17 19:39:19.632,-0.039337158203125,-0.2503814697265625,-0.963134765625
2021/10/17 19:39:19.642,-0.0351715087890625,-0.2498016357421875,-0.95831298828125
2021/10/17 19:39:19.652,-0.03912353515625,-0.2459716796875,-0.957855224609375
2021/10/17 19:39:19.662,-0.0357208251953125,-0.245880126953125,-0.95941162109375
2021/10/17 19:39:19.673,-0.03594970703125,-0.2439117431640625,-0.965240478515625
2021/10/17 19:39:19.683,-0.024505615234375,-0.2447509765625,-0.97283935546875
2021/10/17 19:39:19.692,-0.01788330078125,-0.2452239990234375,-0.9783782958984375
2021/10/17 19:39:19.703,-0.0215911865234375,-0.2471923828125,-0.98443603515625
2021/10/17 19:39:19.713,-0.026123046875,-0.251312255859375,-0.984466552734375
2021/10/17 19:39:19.723,-0.0289764404296875,-0.2528228759765625,-0.9790191650390625
2021/10/17 19:39:19.733,-0.03167724609375,-0.2489776611328125,-0.9664764404296875
2021/10/17 19:39:19.743,-0.03436279296875,-0.24566650390625,-0.958831787109375
2021/10/17 19:39:19.753,-0.0356597900390625,-0.2570648193359375,-0.959197998046875
2021/10/17 19:39:19.763,-0.03912353515625,-0.2541046142578125,-0.9504547119140625
2021/10/17 19:39:19.773,-0.0345916748046875,-0.24676513671875,-0.9349822998046875
2021/10/17 19:39:19.783,-0.02630615234375,-0.243011474609375,-0.9234466552734375
2021/10/17 19:39:19.793,-0.0310821533203125,-0.2337188720703125,-0.92041015625
2021/10/17 19:39:19.803,-0.0516815185546875,-0.2212371826171875,-0.9193572998046875
2021/10/17 19:39:19.813,-0.039398193359375,-0.2588348388671875,-0.9165191650390625
2021/10/17 19:39:19.823,-0.0389251708984375,-0.2473602294921875,-0.9240264892578125
2021/10/17 19:39:19.833,-0.011474609375,-0.2420501708984375,-0.94793701171875
2021/10/17 19:39:19.843,0.4101409912109375,-0.299652099609375,-1.9278106689453125
2021/10/17 19:39:19.854,0.1411590576171875,-0.191619873046875,-1.438812255859375
2021/10/17 19:39:19.864,-0.0691680908203125,-0.1487884521484375,-1.2258148193359375
2021/10/17 19:39:19.874,-0.119293212890625,-0.2525482177734375,-0.8181610107421875
2021/10/17 19:39:19.884,-0.2505950927734375,-0.23651123046875,-0.63665771484375
2021/10/17 19:39:19.894,-0.2566375732421875,-0.2735443115234375,-0.5836029052734375
2021/10/17 19:39:19.904,-0.2258148193359375,-0.3145294189453125,-0.599029541015625
2021/10/17 19:39:19.914,-0.1710662841796875,-0.3189849853515625,-0.60894775390625
2021/10/17 19:39:19.924,-0.1221160888671875,-0.283416748046875,-0.5830230712890625
2021/10/17 19:39:19.934,-0.086212158203125,-0.25811767578125,-0.614410400390625
2021/10/17 19:39:19.944,-0.0236968994140625,-0.26312255859375,-0.7891845703125
2021/10/17 19:39:19.954,0.139068603515625,-0.332763671875,-0.95654296875
2021/10/17 19:39:19.964,0.1706390380859375,-0.3394622802734375,-1.125030517578125
2021/10/17 19:39:19.974,0.105621337890625,-0.296142578125,-1.2332000732421875
2021/10/17 19:39:19.984,0.03253173828125,-0.241668701171875,-1.2464141845703125
2021/10/17 19:39:19.994,-0.025848388671875,-0.1950225830078125,-1.219757080078125
