t,x,y,z
2021/10/17 19:34:19.408,-0.0667266845703125,-0.3365936279296875,-0.9300384521484375
2021/10/17 19:34:19.417,-0.0806884765625,-0.34027099609375,-0.925201416015625
2021/10/17 19:34:19.427,-0.0912017822265625,-0.3448028564453125,-0.9213104248046875
2021/10/17 19:34:19.437,-0.09661865234375,-0.3538055419921875,-0.9224853515625
2021/10/17 19:34:19.447,-0.09527587890625,-0.3603973388671875,-0.9250640869140625
2021/10/17 19:34:19.458,-0.094818115234375,-0.36279296875,-0.93011474609375
2021/10/17 19:34:19.467,-0.094879150390625,-0.3624725341796875,-0.933380126953125
2021/10/17 19:34:19.478,-0.095001220703125,-0.3601531982421875,-0.9332427978515625
2021/10/17 19:34:19.488,-0.0873565673828125,-0.357696533203125,-0.929229736328125
2021/10/17 19:34:19.498,-0.0777740478515625,-0.3544158935546875,-0.9304962158203125
2021/10/17 19:34:19.508,-0.0750732421875,-0.35009765625,-0.9402618408203125
2021/10/17 19:34:19.518,-0.0802154541015625,-0.3465576171875,-0.9456939697265625
2021/10/17 19:34:19.528,-0.0833282470703125,-0.345703125,-0.9468231201171875
2021/10/17 19:34:19.538,-0.082183837890625,-0.345672607421875,-0.945220947265625
2021/10/17 19:34:19.548,-0.082763671875,-0.34393310546875,-0.943145751953125
2021/10/17 19:34:19.558,-0.0843963623046875,-0.3421478271484375,-0.9398193359375
2021/10/17 19:34:19.568,-0.0825653076171875,-0.3449859619140625,-0.9358673095703125
2021/10/17 19:34:19.578,-0.0811309814453125,-0.34619140625,-0.93194580078125
2021/10/17 19:34:19.588,-0.0839385986328125,-0.3441925048828125,-0.9362640380859375
2021/10/17 19:34:19.598,-0.0933380126953125,-0.341583251953125,-0.9534454345703125
2021/10/17 19:34:19.608,-0.1045074462890625,-0.34344482421875,-0.9687347412109375
2021/10/17 19:34:19.618,-0.103790283203125,-0.345550537109375,-0.9680633544921875
2021/10/17 19:34:19.628,-0.0919036865234375,-0.345916748046875,-0.95745849609375
2021/10/17 19:34:19.638,-0.0836944580078125,-0.34381103515625,-0.9379119873046875
2021/10/17 19:34:19.649,-0.0825958251953125,-0.342315673828125,-0.9253692626953125
2021/10/17 19:34:19.659,-0.0814971923828125,-0.3419189453125,-0.918975830078125
2021/10/17 19:34:19.669,-0.077911376953125,-0.342926025390625,-0.9149322509765625
2021/10/17 19:34:19.679,-0.078643798828125,-0.340423583984375,-0.9207305908203125
2021/10/17 19:34:19.689,-0.0842437744140625,-0.34271240234375,-0.9300689697265625
2021/10/17 19:34:19.699,-0.086456298828125,-0.3457183837890625,-0.932952880859375
2021/10/17 19:34:19.709,-0.08477783203125,-0.3484039306640625,-0.93328857421875
2021/10/17 19:34:19.719,-0.0862579345703125,-0.35089111328125,-0.934417724609375
2021/10/17 19:34:19.729,-0.0851898193359375,-0.3514862060546875,-0.9308319091796875
2021/10/17 19:34:19.739,-0.080841064453125,-0.351654052734375,-0.9253692626953125
2021/10/17 19:34:19.749,-0.0757904052734375,-0.3505859375,-0.9203948974609375
2021/10/17 19:34:19.759,-0.071075439453125,-0.3498687744140625,-0.91644287109375
2021/10/17 19:34:19.769,-0.0670013427734375,-0.347747802734375,-0.91546630859375
2021/10/17 19:34:19.779,-0.0681610107421875,-0.3483123779296875,-0.913604736328125
2021/10/17 19:34:19.789,-0.0772552490234375,-0.3459320068359375,-0.9119720458984375
2021/10/17 19:34:19.799,-0.10003662109375,-0.342742919921875,-0.910003662109375
2021/10/17 19:34:19.809,-0.1513824462890625,-0.3419036865234375,-0.91534423828125
2021/10/17 19:34:19.819,-0.219451904296875,-0.353271484375,-0.881622314453125
2021/10/17 19:34:19.829,-0.266143798828125,-0.381683349609375,-0.7866973876953125
2021/10/17 19:34:19.839,-0.2945709228515625,-0.4237060546875,-0.6857147216796875
2021/10/17 19:34:19.849,-0.28271484375,-0.4268798828125,-0.5930328369140625
2021/10/17 19:34:19.860,-0.2090301513671875,-0.4126739501953125,-0.5836944580078125
2021/10/17 19:34:19.870,-0.126617431640625,-0.360076904296875,-0.6328582763671875
2021/10/17 19:34:19.880,-0.011077880859375,-0.324798583984375,-0.643707275390625
2021/10/17 19:34:19.890,0.12603759765625,-0.2939453125,-0.5857086181640625
2021/10/17 19:34:19.900,0.2123565673828125,-0.2678375244140625,-0.544158935546875
2021/10/17 19:34:19.910,0.2616119384765625,-0.24615478515625,-0.5652618408203125
